interaction_id,message_id,customer_id,interaction_ts,action_type,device_type,landing_page_domain
I911966,M712556,C100523,2025-11-24 10:32:07,opened,mobile,
I911967,M712557,C100011,2025-11-26 10:24:06,opened,mobile,legit_shophub.com
I911968,M712558,C100920,2025-11-28 01:18:16,opened,mobile,
I911969,M712559,C100636,2025-11-19 00:30:34,opened,mobile,
I911970,M712562,C100623,2025-11-30 09:14:27,ignored,web,
I911971,M712563,C100186,2025-12-12 11:08:48,opened,mobile,legit_shophub.com
I911972,M712564,C100096,2025-10-31 21:08:16,opened,web,
I911973,M712565,C100992,2025-11-28 08:54:19,opened,both,legit_shophub.com
I911974,M712566,C100816,2025-11-27 19:10:03,opened,mobile,
I911975,M712567,C100123,2025-10-22 12:29:31,opened,mobile,
I911976,M712568,C100536,2025-12-10 09:25:37,opened,mobile,
I911977,M712568,C100536,2025-12-10 09:28:37,clicked_link,both,support-shophub-check.com
I911978,M712570,C100566,2025-12-10 10:19:05,ignored,mobile,
I911979,M712571,C100137,2025-11-23 01:21:17,opened,mobile,
I911980,M712572,C100154,2025-10-25 19:34:31,ignored,mobile,
I911981,M712573,C100524,2025-11-24 10:11:46,opened,mobile,
I911982,M712573,C100524,2025-11-24 10:15:46,reported_as_phish,mobile,
I911983,M712574,C100570,2025-11-28 09:37:48,opened,mobile,
I911984,M712576,C100937,2025-11-28 22:16:40,ignored,both,
I911985,M712577,C100887,2025-11-28 02:27:25,opened,web,
I911986,M712578,C100606,2025-11-05 12:18:41,opened,mobile,
I911987,M712578,C100606,2025-11-05 12:20:41,clicked_link,mobile,shophub-secure-verify.net
I911988,M712581,C100306,2025-10-16 02:02:38,ignored,mobile,
I911989,M712582,C100414,2025-11-30 04:35:31,reported_as_phish,mobile,
I911990,M712583,C100955,2025-11-18 09:38:03,opened,mobile,
I911991,M712584,C100125,2025-12-11 07:49:07,opened,web,
I911992,M712585,C100414,2025-12-01 11:36:00,opened,mobile,
I911993,M712586,C100942,2025-10-26 06:27:03,opened,both,
I911994,M712587,C100591,2025-11-09 16:55:21,opened,mobile,
I911995,M712588,C100043,2025-11-07 20:31:26,ignored,mobile,
I911996,M712589,C100964,2025-12-11 15:25:48,opened,mobile,
I911997,M712589,C100964,2025-12-11 15:26:48,clicked_link,mobile,spoof-shophub-login.com
I911998,M712590,C100512,2025-11-24 07:05:10,opened,mobile,
I911999,M712591,C100877,2025-11-22 01:01:30,opened,mobile,
I912000,M712592,C100464,2025-11-15 12:32:27,ignored,mobile,
I912001,M712593,C100351,2025-11-26 19:35:24,opened,mobile,
I912002,M712595,C100426,2025-10-20 09:31:13,opened,mobile,
I912003,M712595,C100426,2025-10-20 09:35:13,reported_as_phish,mobile,
I912004,M712596,C100261,2025-12-11 06:48:51,opened,web,
I912005,M712596,C100261,2025-12-11 06:50:51,clicked_link,both,spoof-shophub-login.com
I912006,M712597,C100464,2025-10-28 19:43:00,reported_as_phish,both,
I912007,M712598,C100643,2025-12-12 09:36:57,opened,mobile,
I912008,M712599,C100596,2025-12-03 03:28:39,ignored,web,
I912009,M712600,C100332,2025-12-08 22:09:32,ignored,mobile,
I912010,M712601,C100693,2025-11-01 08:41:21,opened,mobile,
I912011,M712602,C100758,2025-11-07 04:37:18,ignored,mobile,
I912012,M712603,C100822,2025-11-05 05:42:16,reported_as_phish,mobile,
I912013,M712604,C100524,2025-11-03 22:56:50,opened,mobile,
I912014,M712604,C100524,2025-11-03 22:56:50,clicked_link,web,spoof-shophub-login.com
I912015,M712605,C100449,2025-12-10 16:26:36,opened,both,
I912016,M712606,C100966,2025-11-28 23:53:22,opened,mobile,
I912017,M712608,C100822,2025-11-08 11:48:36,opened,mobile,
I912018,M712609,C100406,2025-12-03 02:58:52,ignored,both,
I912019,M712610,C100906,2025-12-04 05:28:47,opened,mobile,
I912020,M712610,C100906,2025-12-04 05:30:47,reported_as_phish,both,
I912021,M712611,C100565,2025-11-28 19:22:37,ignored,mobile,
I912022,M712612,C100723,2025-12-02 23:52:36,opened,both,
I912023,M712612,C100723,2025-12-02 23:57:36,clicked_link,mobile,shophub-secure-verify.net
I912024,M712613,C100176,2025-11-21 20:22:43,opened,web,
I912025,M712614,C100305,2025-10-28 13:17:19,opened,mobile,
I912026,M712615,C100646,2025-10-24 16:02:48,opened,both,
I912027,M712617,C100439,2025-11-24 19:42:01,reported_as_phish,web,
I912028,M712619,C100976,2025-10-24 13:01:38,ignored,web,
I912029,M712620,C100860,2025-11-06 20:49:11,opened,both,legit_shophub.com
I912030,M712621,C100318,2025-12-10 10:16:59,opened,web,
I912031,M712622,C100289,2025-11-18 06:37:59,opened,both,
I912032,M712623,C100632,2025-11-21 16:33:07,opened,mobile,
I912033,M712623,C100632,2025-11-21 16:35:07,clicked_link,mobile,support-shophub-check.com
I912034,M712624,C100034,2025-10-20 23:40:03,ignored,web,
I912035,M712625,C100764,2025-12-10 09:22:04,opened,mobile,
I912036,M712626,C100476,2025-11-24 23:30:45,opened,both,
I912037,M712628,C100432,2025-10-22 19:21:58,opened,both,
I912038,M712629,C100708,2025-11-25 07:18:54,opened,both,
I912039,M712630,C100446,2025-10-24 09:29:33,opened,mobile,legit_shophub.com
I912040,M712631,C100083,2025-10-15 11:21:05,opened,both,legit_shophub.com
I912041,M712633,C100782,2025-11-28 05:15:41,opened,mobile,
I912042,M712635,C100664,2025-11-15 09:02:23,ignored,mobile,
I912043,M712636,C100957,2025-11-27 07:55:42,opened,both,
I912044,M712637,C100180,2025-11-27 03:52:06,opened,web,
I912045,M712637,C100180,2025-11-27 03:56:06,clicked_link,mobile,shophub-secure-verify.net
I912046,M712639,C100832,2025-10-30 17:03:24,opened,mobile,
I912047,M712641,C100807,2025-12-05 09:19:01,ignored,web,
I912048,M712642,C100072,2025-12-13 03:58:44,opened,web,legit_shophub.com
I912049,M712643,C100694,2025-12-02 04:51:32,reported_as_phish,mobile,
I912050,M712646,C100038,2025-11-26 04:30:52,ignored,web,
I912051,M712647,C100873,2025-12-09 07:17:50,opened,mobile,
I912052,M712648,C100470,2025-11-10 04:26:23,ignored,web,
I912053,M712649,C100302,2025-12-11 10:47:03,opened,mobile,
I912054,M712650,C100268,2025-12-14 01:34:43,opened,mobile,
I912055,M712651,C100329,2025-10-19 06:31:04,opened,mobile,legit_shophub.com
I912056,M712652,C100276,2025-12-15 03:44:24,opened,mobile,
I912057,M712653,C100062,2025-11-05 02:54:28,ignored,web,
I912058,M712655,C100764,2025-10-20 01:01:01,opened,web,
I912059,M712656,C100999,2025-11-28 14:22:28,opened,mobile,
I912060,M712657,C100801,2025-12-06 17:01:25,reported_as_phish,web,
I912061,M712658,C100945,2025-12-08 05:28:46,ignored,mobile,
I912062,M712659,C100204,2025-12-05 11:55:37,opened,mobile,legit_shophub.com
I912063,M712660,C100487,2025-11-09 09:53:07,ignored,mobile,
I912064,M712662,C100752,2025-10-19 11:31:48,ignored,mobile,
I912065,M712663,C100625,2025-10-17 13:14:53,ignored,mobile,
I912066,M712665,C100535,2025-12-10 14:40:27,ignored,mobile,
I912067,M712667,C100387,2025-10-23 18:37:13,ignored,mobile,
I912068,M712668,C100127,2025-11-26 02:31:57,opened,mobile,
I912069,M712669,C100166,2025-12-10 17:09:33,ignored,both,
I912070,M712670,C100218,2025-11-02 12:35:42,reported_as_phish,both,
I912071,M712671,C100621,2025-10-24 13:37:20,reported_as_phish,web,
I912072,M712672,C100254,2025-12-09 09:32:48,ignored,mobile,
I912073,M712674,C100145,2025-11-03 02:35:35,reported_as_phish,mobile,
I912074,M712675,C100043,2025-12-03 09:55:40,reported_as_phish,web,
I912075,M712676,C100125,2025-12-13 15:54:03,ignored,web,
I912076,M712677,C100289,2025-12-14 03:37:53,opened,web,
I912077,M712678,C100283,2025-11-30 12:38:45,opened,web,
I912078,M712680,C100407,2025-10-20 23:31:59,ignored,mobile,
I912079,M712681,C100787,2025-10-30 15:59:21,opened,web,
I912080,M712681,C100787,2025-10-30 16:03:21,reported_as_phish,mobile,
I912081,M712682,C100323,2025-11-24 08:06:02,opened,web,
I912082,M712682,C100323,2025-11-24 08:07:02,clicked_link,mobile,spoof-shophub-login.com
I912083,M712683,C100154,2025-11-02 10:16:58,opened,mobile,
I912084,M712684,C100202,2025-11-01 13:51:36,opened,web,
I912085,M712685,C100300,2025-12-05 01:28:52,opened,both,
I912086,M712685,C100300,2025-12-05 01:31:52,clicked_link,web,shophub-secure-verify.net
I912087,M712686,C100827,2025-12-03 17:56:48,ignored,web,
I912088,M712687,C100761,2025-11-26 07:53:12,opened,both,legit_shophub.com
I912089,M712688,C100880,2025-12-09 16:52:37,reported_as_phish,web,
I912090,M712689,C100012,2025-11-05 01:01:42,opened,web,
I912091,M712690,C100729,2025-11-11 02:53:36,ignored,mobile,
I912092,M712691,C100062,2025-11-24 06:49:22,opened,web,
I912093,M712692,C100712,2025-12-12 12:25:39,opened,mobile,
I912094,M712692,C100712,2025-12-12 12:26:39,clicked_link,mobile,spoof-shophub-login.com
I912095,M712693,C100185,2025-12-12 23:26:06,ignored,web,
I912096,M712694,C100727,2025-12-03 22:52:32,opened,web,legit_shophub.com
I912097,M712696,C100647,2025-10-23 20:49:37,opened,both,
I912098,M712696,C100647,2025-10-23 20:53:37,reported_as_phish,mobile,
I912099,M712697,C100371,2025-11-29 14:21:17,opened,web,
I912100,M712698,C100659,2025-11-02 19:07:46,opened,mobile,
I912101,M712699,C100602,2025-11-21 01:05:41,ignored,both,
I912102,M712700,C100039,2025-11-14 16:41:23,ignored,web,
I912103,M712701,C100279,2025-11-27 07:48:36,opened,web,
I912104,M712702,C100401,2025-12-10 04:10:27,opened,mobile,
I912105,M712703,C100003,2025-11-30 21:10:18,opened,mobile,
I912106,M712704,C100924,2025-12-08 06:00:23,ignored,mobile,
I912107,M712705,C100723,2025-12-10 21:29:29,ignored,mobile,
I912108,M712706,C100412,2025-11-12 09:10:57,opened,mobile,
I912109,M712708,C100223,2025-11-27 16:14:29,ignored,mobile,
I912110,M712709,C100156,2025-11-04 21:16:41,opened,mobile,
I912111,M712710,C100480,2025-11-14 00:06:59,opened,mobile,
I912112,M712711,C100089,2025-11-26 05:07:44,opened,mobile,
I912113,M712711,C100089,2025-11-26 05:11:44,clicked_link,web,shophub-secure-verify.net
I912114,M712713,C100571,2025-11-28 17:21:25,opened,both,legit_shophub.com
I912115,M712714,C100142,2025-11-08 22:52:12,opened,mobile,
I912116,M712715,C100505,2025-11-02 00:45:56,opened,both,
I912117,M712717,C100534,2025-11-13 04:44:54,ignored,web,
I912118,M712718,C100203,2025-11-15 23:42:29,ignored,web,
I912119,M712719,C100701,2025-11-25 18:52:11,opened,mobile,
I912120,M712719,C100701,2025-11-25 18:54:11,clicked_link,web,support-shophub-check.com
I912121,M712722,C100948,2025-10-24 04:20:03,opened,mobile,legit_shophub.com
I912122,M712723,C100025,2025-11-08 12:40:33,opened,mobile,
I912123,M712723,C100025,2025-11-08 12:41:33,clicked_link,mobile,support-shophub-check.com
I912124,M712724,C100834,2025-11-06 06:03:51,opened,mobile,
I912125,M712725,C100946,2025-11-04 08:20:31,opened,mobile,
I912126,M712725,C100946,2025-11-04 08:26:31,clicked_link,mobile,spoof-shophub-login.com
I912127,M712725,C100946,2025-11-04 08:26:31,entered_credentials,mobile,support-shophub-check.com
I912128,M712726,C100672,2025-11-27 11:06:42,opened,mobile,
I912129,M712726,C100672,2025-11-27 11:10:42,reported_as_phish,both,
I912130,M712727,C100180,2025-11-20 15:59:50,opened,web,
I912131,M712728,C100958,2025-11-27 20:55:09,opened,both,
I912132,M712729,C100187,2025-10-26 11:43:57,opened,both,
I912133,M712730,C100817,2025-11-03 17:13:59,opened,mobile,
I912134,M712731,C100977,2025-11-25 05:10:10,opened,mobile,
I912135,M712731,C100977,2025-11-25 05:13:10,clicked_link,web,support-shophub-check.com
I912136,M712732,C100274,2025-11-28 18:38:27,opened,mobile,
I912137,M712732,C100274,2025-11-28 18:44:27,reported_as_phish,both,
I912138,M712733,C100577,2025-11-03 18:17:46,opened,mobile,
I912139,M712735,C100409,2025-10-25 20:23:41,ignored,mobile,
I912140,M712736,C100900,2025-12-08 18:52:38,opened,both,
I912141,M712737,C100999,2025-11-08 03:26:49,reported_as_phish,web,
I912142,M712739,C100176,2025-11-26 22:52:12,opened,web,
I912143,M712740,C100300,2025-10-31 09:20:40,opened,mobile,
I912144,M712742,C100114,2025-11-23 06:23:10,opened,both,
I912145,M712742,C100114,2025-11-23 06:26:10,reported_as_phish,web,
I912146,M712743,C100306,2025-11-05 13:35:45,opened,both,legit_shophub.com
I912147,M712744,C100419,2025-11-26 09:52:38,ignored,both,
I912148,M712745,C100311,2025-12-13 15:51:03,opened,mobile,legit_shophub.com
I912149,M712746,C100542,2025-11-26 06:57:36,opened,web,
I912150,M712747,C100851,2025-11-23 17:39:00,ignored,both,
I912151,M712748,C100070,2025-11-24 21:56:05,ignored,both,
I912152,M712749,C100209,2025-11-01 13:45:04,opened,both,
I912153,M712752,C100013,2025-10-16 09:07:05,reported_as_phish,mobile,
I912154,M712753,C100909,2025-11-25 14:33:21,opened,web,
I912155,M712755,C100253,2025-11-06 17:58:04,ignored,mobile,
I912156,M712756,C100180,2025-11-22 08:24:45,opened,both,
I912157,M712757,C100507,2025-11-13 20:25:34,opened,mobile,
I912158,M712758,C100957,2025-11-30 15:31:41,opened,mobile,
I912159,M712759,C100861,2025-11-14 03:53:09,ignored,mobile,
I912160,M712760,C100063,2025-12-05 12:06:19,opened,both,
I912161,M712761,C100104,2025-11-26 14:03:30,ignored,mobile,
I912162,M712763,C100604,2025-11-20 15:33:40,opened,web,legit_shophub.com
I912163,M712765,C100355,2025-10-22 16:02:57,ignored,both,
I912164,M712766,C100846,2025-11-24 08:26:11,opened,both,
I912165,M712767,C100080,2025-12-12 13:13:37,opened,mobile,
I912166,M712767,C100080,2025-12-12 13:17:37,clicked_link,mobile,spoof-shophub-login.com
I912167,M712768,C100112,2025-11-27 04:24:21,opened,mobile,
I912168,M712769,C100006,2025-11-04 20:00:49,opened,web,
I912169,M712770,C100234,2025-12-12 04:36:35,opened,mobile,
I912170,M712771,C100600,2025-11-11 17:04:55,reported_as_phish,mobile,
I912171,M712772,C100758,2025-10-18 06:02:21,opened,mobile,
I912172,M712773,C100461,2025-11-26 11:57:03,opened,mobile,
I912173,M712774,C100240,2025-12-03 15:02:41,opened,mobile,
I912174,M712775,C100317,2025-11-26 17:34:55,opened,mobile,
I912175,M712775,C100317,2025-11-26 17:38:55,clicked_link,mobile,support-shophub-check.com
I912176,M712777,C100619,2025-10-25 06:13:24,opened,both,
I912177,M712778,C100685,2025-10-17 16:32:14,ignored,both,
I912178,M712779,C100832,2025-11-14 03:53:27,opened,mobile,
I912179,M712781,C100740,2025-12-09 15:16:06,opened,web,
I912180,M712782,C100534,2025-10-31 07:30:46,ignored,web,
I912181,M712783,C100714,2025-11-05 17:59:00,ignored,mobile,
I912182,M712784,C100949,2025-11-10 17:16:29,opened,mobile,
I912183,M712786,C100807,2025-11-26 18:44:19,opened,mobile,
I912184,M712787,C100665,2025-12-11 01:26:44,ignored,mobile,
I912185,M712788,C100259,2025-12-01 15:13:26,opened,web,
I912186,M712789,C100636,2025-12-12 16:10:04,ignored,mobile,
I912187,M712790,C100766,2025-10-25 03:54:12,opened,web,
I912188,M712791,C100444,2025-10-26 06:07:55,opened,mobile,
I912189,M712792,C100119,2025-11-27 05:55:41,opened,mobile,
I912190,M712793,C100105,2025-12-10 11:02:32,reported_as_phish,mobile,
I912191,M712794,C100050,2025-12-08 09:08:49,opened,both,
I912192,M712794,C100050,2025-12-08 09:09:49,reported_as_phish,both,
I912193,M712795,C100318,2025-12-09 06:12:52,ignored,web,
I912194,M712796,C100428,2025-11-28 23:45:29,ignored,mobile,
I912195,M712797,C100769,2025-11-07 21:26:46,opened,web,
I912196,M712799,C100963,2025-11-30 05:41:10,opened,mobile,
I912197,M712799,C100963,2025-11-30 05:42:10,clicked_link,both,spoof-shophub-login.com
I912198,M712800,C100550,2025-11-19 19:46:48,ignored,mobile,
I912199,M712801,C100899,2025-12-04 03:44:09,opened,mobile,
I912200,M712802,C100429,2025-11-22 09:50:54,opened,web,
I912201,M712802,C100429,2025-11-22 09:56:54,clicked_link,web,shophub-secure-verify.net
I912202,M712803,C100766,2025-11-25 17:00:40,opened,web,
I912203,M712804,C100603,2025-12-10 06:51:36,opened,both,
I912204,M712805,C100060,2025-10-17 23:44:49,ignored,mobile,
I912205,M712806,C100230,2025-11-17 02:27:13,opened,web,legit_shophub.com
I912206,M712809,C100429,2025-12-10 06:03:45,opened,web,
I912207,M712813,C100927,2025-11-19 18:40:08,ignored,both,
I912208,M712814,C100459,2025-11-06 23:10:06,ignored,mobile,
I912209,M712816,C100747,2025-12-14 02:37:30,reported_as_phish,web,
I912210,M712817,C100543,2025-11-24 15:37:36,ignored,mobile,
I912211,M712818,C100507,2025-11-24 15:25:45,opened,mobile,
I912212,M712820,C100062,2025-12-12 09:17:14,opened,web,
I912213,M712822,C100358,2025-11-25 18:00:08,opened,mobile,
I912214,M712822,C100358,2025-11-25 18:02:08,clicked_link,mobile,support-shophub-check.com
I912215,M712822,C100358,2025-11-25 18:05:08,entered_credentials,both,shophub-secure-verify.net
I912216,M712823,C100554,2025-11-07 01:36:30,opened,mobile,
I912217,M712825,C100854,2025-11-25 09:45:00,opened,mobile,
I912218,M712825,C100854,2025-11-25 09:47:00,reported_as_phish,web,
I912219,M712829,C100689,2025-12-09 16:58:11,opened,both,
I912220,M712830,C100960,2025-11-20 21:27:51,reported_as_phish,both,
I912221,M712831,C100397,2025-11-26 17:51:18,opened,both,
I912222,M712832,C100202,2025-12-12 03:56:25,ignored,mobile,
I912223,M712833,C100091,2025-11-17 07:51:47,opened,both,
I912224,M712833,C100091,2025-11-17 07:55:47,clicked_link,web,shophub-secure-verify.net
I912225,M712834,C100784,2025-11-01 03:04:30,opened,mobile,legit_shophub.com
I912226,M712835,C100984,2025-10-19 16:18:13,ignored,web,
I912227,M712836,C100660,2025-11-30 14:00:20,ignored,mobile,
I912228,M712838,C100245,2025-11-30 00:22:55,opened,both,
I912229,M712838,C100245,2025-11-30 00:28:55,clicked_link,mobile,shophub-secure-verify.net
I912230,M712839,C100544,2025-10-29 03:48:43,ignored,mobile,
I912231,M712840,C100443,2025-11-05 22:46:24,opened,mobile,
I912232,M712841,C100082,2025-11-12 07:16:31,ignored,both,
I912233,M712842,C100749,2025-11-09 21:49:19,opened,both,
I912234,M712843,C100639,2025-11-04 10:06:29,opened,both,
I912235,M712844,C100568,2025-12-07 17:12:00,reported_as_phish,mobile,
I912236,M712845,C100601,2025-10-29 20:37:51,ignored,mobile,
I912237,M712847,C100330,2025-10-15 22:01:19,opened,web,
I912238,M712848,C100331,2025-11-22 05:43:35,opened,mobile,
I912239,M712849,C100129,2025-10-20 17:15:58,opened,mobile,
I912240,M712850,C100619,2025-11-19 06:06:03,opened,mobile,
I912241,M712850,C100619,2025-11-19 06:08:03,clicked_link,mobile,support-shophub-check.com
I912242,M712851,C100271,2025-12-10 05:39:02,opened,both,
I912243,M712851,C100271,2025-12-10 05:40:02,clicked_link,mobile,shophub-secure-verify.net
I912244,M712852,C100622,2025-10-25 05:08:43,opened,mobile,legit_shophub.com
I912245,M712853,C100785,2025-10-24 21:45:40,reported_as_phish,web,
I912246,M712855,C100307,2025-11-26 03:33:37,ignored,mobile,
I912247,M712856,C100440,2025-11-03 01:54:48,opened,mobile,
I912248,M712857,C100915,2025-10-21 14:35:53,opened,web,
I912249,M712859,C100280,2025-11-16 05:20:43,opened,web,
I912250,M712860,C100863,2025-12-15 23:59:47,opened,web,
I912251,M712860,C100863,2025-12-16 00:02:47,clicked_link,web,shophub-secure-verify.net
I912252,M712861,C100588,2025-11-24 14:44:26,opened,web,
I912253,M712861,C100588,2025-11-24 14:49:26,clicked_link,web,spoof-shophub-login.com
I912254,M712863,C100370,2025-11-23 11:30:29,opened,mobile,
I912255,M712863,C100370,2025-11-23 11:31:29,reported_as_phish,both,
I912256,M712864,C100868,2025-11-21 04:20:42,opened,web,
I912257,M712864,C100868,2025-11-21 04:23:42,clicked_link,mobile,shophub-secure-verify.net
I912258,M712865,C100245,2025-12-04 12:36:27,opened,mobile,
I912259,M712867,C100941,2025-12-15 15:53:49,opened,web,
I912260,M712868,C100046,2025-11-28 11:16:50,opened,web,
I912261,M712869,C100657,2025-11-08 03:16:08,opened,mobile,
I912262,M712870,C100061,2025-11-23 18:03:50,ignored,both,
I912263,M712871,C100088,2025-12-08 06:08:18,ignored,mobile,
I912264,M712873,C100647,2025-11-04 15:05:20,opened,mobile,
I912265,M712873,C100647,2025-11-04 15:05:20,clicked_link,mobile,support-shophub-check.com
I912266,M712874,C100413,2025-12-03 10:05:02,opened,mobile,
I912267,M712875,C100392,2025-10-19 20:26:44,ignored,both,
I912268,M712876,C100657,2025-11-09 20:21:23,ignored,web,
I912269,M712877,C100942,2025-12-02 00:31:41,opened,both,
I912270,M712878,C100587,2025-11-07 13:17:52,opened,both,
I912271,M712879,C100236,2025-12-03 07:52:02,opened,both,
I912272,M712880,C100841,2025-12-10 05:15:14,ignored,both,
I912273,M712881,C100124,2025-10-21 07:55:55,opened,mobile,
I912274,M712883,C100795,2025-11-30 20:40:56,ignored,web,
